triangle_index,centroid_x_m,centroid_y_m,centroid_z_m,strain_eqv
36719,0.650007914244,0.899000723767,0.0011,0.000255781815348
36720,0.150007914244,0.899000723767,0.0011,0.000900513180943
36721,0.150007914244,0.299000723767,0.0011,0.00100333710123
36722,0.750007914244,0.299000723767,0.0011,0.000122689950966
36723,0.250007914244,0.199000723767,0.0011,0.000831258886634
36724,0.650007914244,0.299000723767,0.0011,0.000216722619251
36725,0.250007914244,0.699000723767,0.0011,0.000778704261678
36726,0.850007914244,0.899000723767,0.0011,6.44953379088e-05
36727,0.250007914244,0.499000723767,0.0011,0.000798418560201
36728,0.850007914244,0.699000723767,0.0011,6.58867966251e-05
36729,0.250007914244,0.399000723767,0.0011,0.000806923798289
36730,0.150007914244,0.599000723767,0.0011,0.000963286253322
36731,0.0500079142441,0.799000723767,0.0011,0.00109900769025
36732,0.350007914244,0.299000723767,0.0011,0.000641702872173
36733,0.450007914244,0.699000723767,0.0011,0.00048467296868
36734,0.250007914244,0.0990007237673,0.0011,0.000861788237149
36735,0.550007914244,0.799000723767,0.0011,0.000364341386941
36736,0.250007914244,0.299000723767,0.0011,0.000816172393163
36737,0.650007914244,0.699000723767,0.0011,0.000231682025276
36738,0.250007914244,0.899000723767,0.0011,0.000791074726282
36739,0.350007914244,0.499000723767,0.0011,0.000630652590278
36740,0.750007914244,0.799000723767,0.0011,0.000139743078079
36741,0.350007914244,0.399000723767,0.0011,0.000635225724568
36742,0.650007914244,0.499000723767,0.0011,0.000219739885274
36743,0.350007914244,0.699000723767,0.0011,0.000627836128332
36744,0.650007914244,0.799000723767,0.0011,0.000242453313449
36745,0.450007914244,0.499000723767,0.0011,0.000476860074324
36746,0.550007914244,0.499000723767,0.0011,0.000338719522044
36747,0.450007914244,0.399000723767,0.0011,0.000478081102352
36748,0.750007914244,0.199000723767,0.0011,0.000118931578662
36749,0.850007914244,0.0990007237673,0.0011,4.8156741104e-05
36750,0.650007914244,0.399000723767,0.0011,0.000217692525785
36751,0.0500079142441,0.499000723767,0.0011,0.00118533763908
36752,0.850007914244,0.499000723767,0.0011,6.72136182123e-05
36753,0.650007914244,0.199000723767,0.0011,0.000214673376952
36754,0.550007914244,0.599000723767,0.0011,0.000342771598109
36755,0.450007914244,0.299000723767,0.0011,0.000481425173224
36756,0.350007914244,0.599000723767,0.0011,0.000627507581755
36757,0.750007914244,0.399000723767,0.0011,0.000124123893362
36758,0.550007914244,0.899000723767,0.0011,0.000382650372061
36759,0.650007914244,0.0990007237673,0.0011,0.000209106066649
36760,0.750007914244,0.599000723767,0.0011,0.00012870487272
36761,0.0500079142441,0.399000723767,0.0011,0.00120225683391
36762,0.450007914244,0.199000723767,0.0011,0.000486365494191
36763,0.450007914244,0.0990007237673,0.0011,0.000493043554955
36764,0.350007914244,0.199000723767,0.0011,0.000651715496145
36765,0.750007914244,0.499000723767,0.0011,0.000125710684605
36766,0.850007914244,0.599000723767,0.0011,6.6457596615e-05
36767,0.650007914244,0.599000723767,0.0011,0.000224169357698
36768,0.150007914244,0.199000723767,0.0011,0.00102006601361
36769,0.150007914244,0.799000723767,0.0011,0.000914124072575
36770,0.150007914244,0.399000723767,0.0011,0.000992163519084
36771,0.0500079142441,0.699000723767,0.0011,0.00113988264103
36772,0.150007914244,0.699000723767,0.0011,0.000941395340515
36773,0.150007914244,0.499000723767,0.0011,0.000979646681788
36774,0.0500079142441,0.0990007237673,0.0011,0.00125508183047
36775,0.450007914244,0.899000723767,0.0011,0.000520071581291
36776,0.0500079142441,0.899000723767,0.0011,0.00101868724857
36777,0.350007914244,0.0990007237673,0.0011,0.000668573715977
36778,0.0500079142441,0.199000723767,0.0011,0.00123049712197
36779,0.0500079142441,0.599000723767,0.0011,0.00116585655536
36780,0.950007914244,0.899000723767,0.0011,2.06234049942e-05
36781,0.950007914244,0.399000723767,0.0011,5.75050924774e-05
36782,0.950007914244,0.299000723767,0.0011,5.64689140361e-05
36783,0.950007914244,0.599000723767,0.0011,5.0470182339e-05
36784,0.950007914244,0.799000723767,0.0011,3.33079318019e-05
36785,0.950007914244,0.699000723767,0.0011,4.32571134821e-05
36786,0.950007914244,0.0990007237673,0.0011,3.26391306899e-05
36787,0.950007914244,0.499000723767,0.0011,5.52168139171e-05
36788,0.950007914244,0.199000723767,0.0011,4.97625545749e-05
36789,0.945651536764,0.195383380796,0.0011,4.44220935358e-05
36790,0.945651536764,0.895383380796,0.0011,2.15010736407e-05
36791,0.945651536764,0.695383380796,0.0011,3.95707633775e-05
36792,0.945651536764,0.495383380796,0.0011,4.95038704906e-05
36793,0.945651536764,0.395383380796,0.0011,5.16284693553e-05
36794,0.945651536764,0.795383380796,0.0011,3.17371080083e-05
36795,0.945651536764,0.295383380796,0.0011,5.07495189047e-05
36796,0.945651536764,0.595383380796,0.0011,4.54244538571e-05
36797,0.0456515367641,0.895383380796,0.0011,0.00102937882493
36798,0.845651536764,0.495383380796,0.0011,6.67509940465e-05
36799,0.945651536764,0.0953833807956,0.0011,2.80635072839e-05
36800,0.0456515367641,0.195383380796,0.0011,0.00120359578598
36801,0.845651536764,0.595383380796,0.0011,6.62338559729e-05
36802,0.145651536764,0.495383380796,0.0011,0.000964118869629
36803,0.145651536764,0.195383380796,0.0011,0.000995513420565
36804,0.445651536764,0.895383380796,0.0011,0.000516968853556
36805,0.845651536764,0.195383380796,0.0011,6.092348529e-05
36806,0.0456515367641,0.0953833807956,0.0011,0.00121705768092
36807,0.0456515367641,0.595383380796,0.0011,0.00115531553712
36808,0.445651536764,0.195383380796,0.0011,0.000487412443605
36809,0.345651536764,0.0953833807956,0.0011,0.000669819640266
36810,0.745651536764,0.495383380796,0.0011,0.000127885923401
36811,0.145651536764,0.395383380796,0.0011,0.000973609348502
36812,0.145651536764,0.795383380796,0.0011,0.000910995871057
36813,0.645651536764,0.195383380796,0.0011,0.000219049206244
36814,0.0456515367641,0.795383380796,0.0011,0.00109913220363
36815,0.145651536764,0.595383380796,0.0011,0.000951152964537
36816,0.745651536764,0.595383380796,0.0011,0.000130354977987
36817,0.445651536764,0.295383380796,0.0011,0.000480185504525
36818,0.545651536764,0.695383380796,0.0011,0.000349503710684
36819,0.545651536764,0.595383380796,0.0011,0.000341928886586
36820,0.645651536764,0.595383380796,0.0011,0.000225180991843
36821,0.345651536764,0.595383380796,0.0011,0.000621298313128
36822,0.245651536764,0.695383380796,0.0011,0.00077204950328
36823,0.845651536764,0.795383380796,0.0011,6.668412701e-05
36824,0.345651536764,0.195383380796,0.0011,0.000647980127011
36825,0.745651536764,0.795383380796,0.0011,0.000141017327297
36826,0.0456515367641,0.695383380796,0.0011,0.00113366508452
36827,0.145651536764,0.695383380796,0.0011,0.000933267071762
36828,0.645651536764,0.495383380796,0.0011,0.000221559489079
36829,0.345651536764,0.495383380796,0.0011,0.000623537450596
36830,0.445651536764,0.695383380796,0.0011,0.000481231315741
36831,0.445651536764,0.395383380796,0.0011,0.000475491150113
36832,0.245651536764,0.295383380796,0.0011,0.000802134226603
36833,0.545651536764,0.395383380796,0.0011,0.000338436380954
36834,0.645651536764,0.695383380796,0.0011,0.000232015959537
36835,0.445651536764,0.795383380796,0.0011,0.000494525483114
36836,0.445651536764,0.595383380796,0.0011,0.000475128792267
36837,0.845651536764,0.295383380796,0.0011,6.62691721242e-05
36838,0.245651536764,0.495383380796,0.0011,0.000786940157256
36839,0.545651536764,0.795383380796,0.0011,0.000362433963989
36840,0.345651536764,0.395383380796,0.0011,0.000627786230289
36841,0.645651536764,0.395383380796,0.0011,0.000220384110456
36842,0.845651536764,0.895383380796,0.0011,6.66318316855e-05
36843,0.445651536764,0.495383380796,0.0011,0.000473675549273
36844,0.0456515367641,0.395383380796,0.0011,0.00118488839061
36845,0.745651536764,0.895383380796,0.0011,0.000148323778065
36846,0.345651536764,0.295383380796,0.0011,0.000635179940195
36847,0.245651536764,0.395383380796,0.0011,0.000793696333491
36848,0.745651536764,0.195383380796,0.0011,0.000122259688869
36849,0.545651536764,0.495383380796,0.0011,0.000338600262489
36850,0.345651536764,0.795383380796,0.0011,0.000632160966416
36851,0.345651536764,0.695383380796,0.0011,0.000622628957021
36852,0.245651536764,0.895383380796,0.0011,0.000787585721672
36853,0.145651536764,0.295383380796,0.0011,0.000981612807842
36854,0.745651536764,0.395383380796,0.0011,0.000126867026422
36855,0.545651536764,0.0953833807956,0.0011,0.000343724151516
36856,0.745651536764,0.295383380796,0.0011,0.000125858615921
36857,0.845651536764,0.395383380796,0.0011,6.72784380462e-05
36858,0.245651536764,0.195383380796,0.0011,0.000819381665041
36859,0.645651536764,0.0953833807956,0.0011,0.000213820825703
36860,0.245651536764,0.795383380796,0.0011,0.000770295452644
36861,0.145651536764,0.0953833807956,0.0011,0.00105388113019
36862,0.545651536764,0.895383380796,0.0011,0.000380950574169
36863,0.245651536764,0.595383380796,0.0011,0.000779476061617
36864,0.845651536764,0.695383380796,0.0011,6.62899757514e-05
36865,0.145651536764,0.895383380796,0.0011,0.000900421810387
36866,0.845651536764,0.0953833807956,0.0011,4.77073905969e-05
36867,0.645651536764,0.295383380796,0.0011,0.000220310995132
36868,0.545651536764,0.295383380796,0.0011,0.00034047060278
36869,0.645651536764,0.795383380796,0.0011,0.000242343081451
36870,0.745651536764,0.0953833807956,0.0011,0.000112755761345
36871,0.645651536764,0.895383380796,0.0011,0.000255667436092
36872,0.0456515367641,0.495383380796,0.0011,0.00117131201583
36873,0.545651536764,0.195383380796,0.0011,0.000342788666016
36874,0.745651536764,0.695383380796,0.0011,0.000134806895231
36875,0.445651536764,0.0953833807956,0.0011,0.000496982076569
36876,0.345651536764,0.895383380796,0.0011,0.000655731305171
36877,0.0456515367641,0.295383380796,0.0011,0.00119653265555
36878,0.245651536764,0.0953833807956,0.0011,0.000857459599145
36879,0.0519314308086,0.875869759223,0.0011,0.0011990835973
36880,0.0519314308086,0.175869759223,0.0011,0.00136188259645
36881,0.95192850137,0.675873579332,0.0011,3.89778115904e-05
36882,0.151931430809,0.0758697592232,0.0011,0.00120444375339
36883,0.651931430809,0.0758697592232,0.0011,0.000257191928014
36884,0.0519314308086,0.0758697592232,0.0011,0.00136367327246
36885,0.0519314308086,0.275869759223,0.0011,0.00136009991312
36886,0.351931430809,0.575869759223,0.0011,0.000741088404518
36887,0.151931430809,0.675869759223,0.0011,0.00109890777339
36888,0.95192850137,0.775873579332,0.0011,3.08320416928e-05
36889,0.751931430809,0.875869759223,0.0011,0.0001632958858
36890,0.751931430809,0.775869759223,0.0011,0.000160924294893
36891,0.95192850137,0.275873579332,0.0011,4.46777627566e-05
36892,0.95192850137,0.475873579332,0.0011,4.64167265361e-05
36893,0.451931430809,0.275869759223,0.0011,0.0005608967437
36894,0.451931430809,0.575869759223,0.0011,0.000567973955352
36895,0.751931430809,0.175869759223,0.0011,0.000140428598261
36896,0.0519314308086,0.475869759223,0.0011,0.00133092036299
36897,0.251931430809,0.775869759223,0.0011,0.000917355197589
36898,0.451931430809,0.875869759223,0.0011,0.000598069806073
36899,0.551931430809,0.0758697592232,0.0011,0.00040715425245
36900,0.251931430809,0.0758697592232,0.0011,0.000984005399827
36901,0.651931430809,0.375869759223,0.0011,0.000258268519255
36902,0.95192850137,0.575873579332,0.0011,4.40035310282e-05
36903,0.851931430809,0.475869759223,0.0011,7.2714881519e-05
36904,0.351931430809,0.275869759223,0.0011,0.000741884867337
36905,0.95192850137,0.875873579332,0.0011,1.95911766647e-05
36906,0.751931430809,0.275869759223,0.0011,0.000143185921176
36907,0.95192850137,0.0758735793324,0.0011,2.46522948391e-05
36908,0.651931430809,0.675869759223,0.0011,0.000274279651245
36909,0.551931430809,0.275869759223,0.0011,0.000397223157286
36910,0.851931430809,0.575869759223,0.0011,7.39784266162e-05
36911,0.851931430809,0.0758697592232,0.0011,5.66619337805e-05
36912,0.851931430809,0.275869759223,0.0011,6.83994770226e-05
36913,0.351931430809,0.775869759223,0.0011,0.000751267422044
36914,0.651931430809,0.775869759223,0.0011,0.00028109555286
36915,0.551931430809,0.375869759223,0.0011,0.000398664133814
36916,0.351931430809,0.0758697592232,0.0011,0.000775188586177
36917,0.0519314308086,0.575869759223,0.0011,0.00131262869146
36918,0.751931430809,0.0758697592231,0.0011,0.000137850408547
36919,0.551931430809,0.475869759223,0.0011,0.000402541864662
36920,0.351931430809,0.375869759223,0.0011,0.000740300041078
36921,0.751931430809,0.675869759223,0.0011,0.000157487854638
36922,0.551931430809,0.575869759223,0.0011,0.000408362903379
36923,0.751931430809,0.575869759223,0.0011,0.000153404107803
36924,0.151931430809,0.175869759223,0.0011,0.00115065183059
36925,0.751931430809,0.475869759223,0.0011,0.000149398996308
36926,0.251931430809,0.375869759223,0.0011,0.000933774031737
36927,0.651931430809,0.875869759223,0.0011,0.000287753292567
36928,0.351931430809,0.175869759223,0.0011,0.000748939308856
36929,0.95192850137,0.375873579332,0.0011,4.6700814855e-05
36930,0.451931430809,0.775869759223,0.0011,0.000584530058783
36931,0.251931430809,0.575869759223,0.0011,0.000924076305902
36932,0.151931430809,0.275869759223,0.0011,0.00114494809973
36933,0.351931430809,0.675869759223,0.0011,0.000743712451695
36934,0.151931430809,0.375869759223,0.0011,0.00113917435764
36935,0.451931430809,0.375869759223,0.0011,0.000560876935893
36936,0.851931430809,0.375869759223,0.0011,7.09326053899e-05
36937,0.451931430809,0.0758697592232,0.0011,0.000581239693309
36938,0.751931430809,0.375869759223,0.0011,0.0001459935528
36939,0.451931430809,0.475869759223,0.0011,0.000563528267755
36940,0.651931430809,0.475869759223,0.0011,0.000262347398495
36941,0.551931430809,0.675869759223,0.0011,0.000415886562925
36942,0.651931430809,0.575869759223,0.0011,0.000267850268775
36943,0.351931430809,0.475869759223,0.0011,0.000740398168259
36944,0.551931430809,0.875869759223,0.0011,0.000435432277578
36945,0.151931430809,0.475869759223,0.0011,0.00112938578662
36946,0.251931430809,0.175869759223,0.0011,0.000945345968723
36947,0.151931430809,0.575869759223,0.0011,0.00111593002816
36948,0.451931430809,0.175869759223,0.0011,0.000565156592093
36949,0.251931430809,0.475869759223,0.0011,0.000929739218754
36950,0.851931430809,0.875869759223,0.0011,7.02423046216e-05
36951,0.151931430809,0.775869759223,0.0011,0.0010799075538
36952,0.0519314308086,0.375869759223,0.0011,0.00134698527794
36953,0.251931430809,0.675869759223,0.0011,0.000918414901522
36954,0.0519314308086,0.775869759223,0.0011,0.00125650089464
36955,0.0519314308086,0.675869759223,0.0011,0.00128977414496
36956,0.551931430809,0.775869759223,0.0011,0.00042503199019
36957,0.251931430809,0.275869759223,0.0011,0.000937094288885
36958,0.351931430809,0.875869759223,0.0011,0.000766618941841
36959,0.451931430809,0.675869759223,0.0011,0.000574625093602
36960,0.95192850137,0.175873579332,0.0011,3.88044361452e-05
36961,0.651931430809,0.175869759223,0.0011,0.000254827615118
36962,0.651931430809,0.275869759223,0.0011,0.000255819291928
36963,0.151931430809,0.875869759223,0.0011,0.00107131522295
36964,0.251931430809,0.875869759223,0.0011,0.000929796080798
36965,0.551931430809,0.175869759223,0.0011,0.000398603054713
36966,0.851931430809,0.175869759223,0.0011,6.40109965697e-05
36967,0.851931430809,0.775869759223,0.0011,7.31706854728e-05
36968,0.851931430809,0.675869759223,0.0011,7.43254473576e-05
36969,0.761921249083,0.890981474403,0.0011,0.000101893128111
36970,0.861921249083,0.590981474403,0.0011,7.0547031487e-05
36971,0.961921249083,0.0909814744026,0.0011,4.15597173976e-05
36972,0.661921249083,0.0909814744026,0.0011,0.000157238204773
36973,0.261921249083,0.0909814744026,0.0011,0.000589923998896
36974,0.0619212490831,0.190981474403,0.0011,0.00081557327584
36975,0.461921249083,0.890981474403,0.0011,0.000363672962481
36976,0.0619212490831,0.690981474403,0.0011,0.000762100010983
36977,0.0619212490831,0.590981474403,0.0011,0.000779823714347
36978,0.0619212490831,0.490981474403,0.0011,0.00079276797606
36979,0.961921249083,0.390981474403,0.0011,7.46436670044e-05
36980,0.0619212490831,0.0909814744026,0.0011,0.000842495702303
36981,0.961921249083,0.290981474403,0.0011,7.20944880377e-05
36982,0.961921249083,0.490981474403,0.0011,7.30280749301e-05
36983,0.0619212490831,0.390981474403,0.0011,0.000802973194153
36984,0.961921249083,0.690981474403,0.0011,5.7628017368e-05
36985,0.161921249083,0.890981474403,0.0011,0.000627078702487
36986,0.661921249083,0.190981474403,0.0011,0.000153811199507
36987,0.961921249083,0.590981474403,0.0011,6.7565094143e-05
36988,0.661921249083,0.890981474403,0.0011,0.000176944068457
36989,0.861921249083,0.490981474403,0.0011,7.27100870367e-05
36990,0.961921249083,0.190981474403,0.0011,6.32077326286e-05
36991,0.761921249083,0.590981474403,0.0011,0.000102110097258
36992,0.961921249083,0.790981474403,0.0011,4.25890603283e-05
36993,0.261921249083,0.790981474403,0.0011,0.000522740396406
36994,0.261921249083,0.690981474403,0.0011,0.000514955835482
36995,0.761921249083,0.190981474403,0.0011,9.68676006725e-05
36996,0.261921249083,0.890981474403,0.0011,0.000554899251463
36997,0.161921249083,0.190981474403,0.0011,0.000671263546897
36998,0.761921249083,0.690981474403,0.0011,0.000103624391204
36999,0.161921249083,0.590981474403,0.0011,0.000637336349834
37000,0.161921249083,0.390981474403,0.0011,0.000653034196927
37001,0.761921249083,0.490981474403,0.0011,0.000100423748846
37002,0.761921249083,0.390981474403,0.0011,9.94382888462e-05
37003,0.161921249083,0.790981474403,0.0011,0.000612326721369
37004,0.161921249083,0.490981474403,0.0011,0.000646982447025
37005,0.661921249083,0.790981474403,0.0011,0.000170186587573
37006,0.561921249083,0.690981474403,0.0011,0.000238468644822
37007,0.461921249083,0.190981474403,0.0011,0.000326054762482
37008,0.861921249083,0.890981474403,0.0011,4.76296767822e-05
37009,0.261921249083,0.290981474403,0.0011,0.000531947251286
37010,0.561921249083,0.790981474403,0.0011,0.000251225250313
37011,0.461921249083,0.590981474403,0.0011,0.000314895552832
37012,0.461921249083,0.290981474403,0.0011,0.000315496141192
37013,0.361921249083,0.290981474403,0.0011,0.000418027876683
37014,0.861921249083,0.190981474403,0.0011,6.52179658852e-05
37015,0.561921249083,0.390981474403,0.0011,0.000222924522785
37016,0.361921249083,0.490981474403,0.0011,0.00040976494999
37017,0.661921249083,0.390981474403,0.0011,0.000150649936268
37018,0.661921249083,0.490981474403,0.0011,0.000152499522688
37019,0.261921249083,0.390981474403,0.0011,0.000525508028652
37020,0.561921249083,0.590981474403,0.0011,0.000229275480982
37021,0.361921249083,0.390981474403,0.0011,0.000411758868716
37022,0.461921249083,0.490981474403,0.0011,0.000310662102045
37023,0.461921249083,0.690981474403,0.0011,0.000324499142246
37024,0.661921249083,0.590981474403,0.0011,0.000156562955782
37025,0.261921249083,0.190981474403,0.0011,0.000548340115578
37026,0.461921249083,0.390981474403,0.0011,0.00031078952692
37027,0.561921249083,0.490981474403,0.0011,0.000224106962699
37028,0.361921249083,0.590981474403,0.0011,0.000410912883814
37029,0.361921249083,0.190981474403,0.0011,0.000432497745602
37030,0.661921249083,0.690981474403,0.0011,0.000163033689825
37031,0.361921249083,0.690981474403,0.0011,0.000417159325796
37032,0.461921249083,0.0909814744026,0.0011,0.00034550540704
37033,0.161921249083,0.690981474403,0.0011,0.000624280454566
37034,0.761921249083,0.290981474403,0.0011,9.8673532212e-05
37035,0.261921249083,0.490981474403,0.0011,0.000520954832564
37036,0.661921249083,0.290981474403,0.0011,0.000151460663539
37037,0.861921249083,0.390981474403,0.0011,7.31287694843e-05
37038,0.261921249083,0.590981474403,0.0011,0.000517443248542
37039,0.961921249083,0.890981474403,0.0011,2.27380887392e-05
37040,0.361921249083,0.890981474403,0.0011,0.00046301946648
37041,0.561921249083,0.190981474403,0.0011,0.000232016808731
37042,0.861921249083,0.790981474403,0.0011,5.88037457877e-05
37043,0.0619212490831,0.890981474403,0.0011,0.000694486428536
37044,0.0619212490831,0.790981474403,0.0011,0.000735117829805
37045,0.561921249083,0.0909814744026,0.0011,0.000243004416845
37046,0.361921249083,0.0909814744026,0.0011,0.000462276290086
37047,0.561921249083,0.290981474403,0.0011,0.000225654917819
37048,0.761921249083,0.790981474403,0.0011,0.000103715687463
37049,0.361921249083,0.790981474403,0.0011,0.000433242834496
37050,0.761921249083,0.0909814744026,0.0011,9.26778870303e-05
37051,0.461921249083,0.790981474403,0.0011,0.0003408788741
37052,0.161921249083,0.290981474403,0.0011,0.000658378536704
37053,0.861921249083,0.290981474403,0.0011,7.1324019792e-05
37054,0.861921249083,0.690981474403,0.0011,6.63077287269e-05
37055,0.161921249083,0.0909814744026,0.0011,0.000725039747844
37056,0.561921249083,0.890981474403,0.0011,0.000266111105751
37057,0.0619212490831,0.290981474403,0.0011,0.00081080888779
37058,0.861921249083,0.0909814744026,0.0011,5.19460673626e-05
37059,0.474306210189,0.958239787223,0.0011,0.000673188382709
37060,0.874306210189,0.558239787223,0.0011,6.46888889249e-05
37061,0.874306210189,0.958239787223,0.0011,5.61896124983e-05
37062,0.574306210189,0.858239787223,0.0011,0.000456192617274
37063,0.0743062101891,0.658239787223,0.0011,0.00145488898331
37064,0.0743062101891,0.958239787223,0.0011,0.00145467290955
37065,0.374306210189,0.958239787223,0.0011,0.000883821852667
37066,0.774306210189,0.658239787223,0.0011,0.00015770249598
37067,0.574306210189,0.958239787223,0.0011,0.000476808775724
37068,0.874306210189,0.458239787223,0.0011,6.28144472681e-05
37069,0.0743062101891,0.758239787223,0.0011,0.00143267687928
37070,0.574306210189,0.758239787223,0.0011,0.000459709725607
37071,0.874306210189,0.158239787223,0.0011,5.5111784815e-05
37072,0.0743062101891,0.558239787223,0.0011,0.00147337213453
37073,0.374306210189,0.258239787223,0.0011,0.000823631236047
37074,0.0743062101891,0.358239787223,0.0011,0.00150261048086
37075,0.674306210189,0.158239787223,0.0011,0.000267476377158
37076,0.574306210189,0.458239787223,0.0011,0.000445812991239
37077,0.474306210189,0.158239787223,0.0011,0.000612414055245
37078,0.274306210189,0.658239787223,0.0011,0.00105645325722
37079,0.274306210189,0.458239787223,0.0011,0.00105718591631
37080,0.474306210189,0.858239787223,0.0011,0.000646189913325
37081,0.774306210189,0.0582397872231,0.0011,0.000145275274313
37082,0.174306210189,0.958239787223,0.0011,0.00130850638432
37083,0.474306210189,0.758239787223,0.0011,0.000649503486801
37084,0.174306210189,0.358239787223,0.0011,0.00128139989093
37085,0.0743062101891,0.0582397872231,0.0011,0.00142928763837
37086,0.574306210189,0.258239787223,0.0011,0.000430481180621
37087,0.374306210189,0.558239787223,0.0011,0.000846162612389
37088,0.474306210189,0.458239787223,0.0011,0.000634762004471
37089,0.0743062101891,0.158239787223,0.0011,0.00149039937713
37090,0.174306210189,0.658239787223,0.0011,0.00126043794054
37091,0.574306210189,0.158239787223,0.0011,0.000427585920403
37092,0.674306210189,0.358239787223,0.0011,0.000274970492292
37093,0.374306210189,0.858239787223,0.0011,0.000850387605847
37094,0.174306210189,0.0582397872231,0.0011,0.00124961858117
37095,0.674306210189,0.958239787223,0.0011,0.000302892540504
37096,0.574306210189,0.358239787223,0.0011,0.000437527655463
37097,0.374306210189,0.358239787223,0.0011,0.000833403082859
37098,0.874306210189,0.0582397872231,0.0011,5.54365327611e-05
37099,0.0743062101891,0.258239787223,0.0011,0.00150916780207
37100,0.174306210189,0.158239787223,0.0011,0.00125898723765
37101,0.874306210189,0.858239787223,0.0011,5.71550541439e-05
37102,0.274306210189,0.858239787223,0.0011,0.00105819267597
37103,0.174306210189,0.758239787223,0.0011,0.00125348856735
37104,0.474306210189,0.258239787223,0.0011,0.00061725982937
37105,0.274306210189,0.358239787223,0.0011,0.00105374293212
37106,0.674306210189,0.758239787223,0.0011,0.000292538728341
37107,0.174306210189,0.258239787223,0.0011,0.00127666213754
37108,0.374306210189,0.158239787223,0.0011,0.000815475275612
37109,0.274306210189,0.258239787223,0.0011,0.00104497518538
37110,0.674306210189,0.258239787223,0.0011,0.000269378183252
37111,0.274306210189,0.158239787223,0.0011,0.00103195814992
37112,0.874306210189,0.658239787223,0.0011,6.47107357676e-05
37113,0.374306210189,0.458239787223,0.0011,0.000840887826439
37114,0.174306210189,0.558239787223,0.0011,0.00126940426201
37115,0.674306210189,0.0582397872231,0.0011,0.000275768084052
37116,0.574306210189,0.658239787223,0.0011,0.000458350279445
37117,0.174306210189,0.458239787223,0.0011,0.00127730761743
37118,0.274306210189,0.0582397872231,0.0011,0.00103277462144
37119,0.374306210189,0.658239787223,0.0011,0.000849862859004
37120,0.474306210189,0.658239787223,0.0011,0.00064738445097
37121,0.574306210189,0.558239787223,0.0011,0.000453227921502
37122,0.674306210189,0.458239787223,0.0011,0.000281800153642
37123,0.774306210189,0.458239787223,0.0011,0.000150927981526
37124,0.274306210189,0.958239787223,0.0011,0.00110008821785
37125,0.874306210189,0.358239787223,0.0011,6.00161463546e-05
37126,0.674306210189,0.658239787223,0.0011,0.000292077890616
37127,0.474306210189,0.358239787223,0.0011,0.000625876166701
37128,0.0743062101891,0.458239787223,0.0011,0.00148942027032
37129,0.174306210189,0.858239787223,0.0011,0.00125323571755
37130,0.474306210189,0.558239787223,0.0011,0.000642130242911
37131,0.774306210189,0.958239787223,0.0011,0.000159841300155
37132,0.374306210189,0.758239787223,0.0011,0.000852242903283
37133,0.674306210189,0.558239787223,0.0011,0.000288049616476
37134,0.674306210189,0.858239787223,0.0011,0.000289106023037
37135,0.774306210189,0.758239787223,0.0011,0.000157065792307
37136,0.274306210189,0.558239787223,0.0011,0.00105720290558
37137,0.874306210189,0.258239787223,0.0011,5.71445034758e-05
37138,0.774306210189,0.358239787223,0.0011,0.000145943184773
37139,0.774306210189,0.258239787223,0.0011,0.000141649887577
37140,0.374306210189,0.0582397872231,0.0011,0.000822270673356
37141,0.474306210189,0.0582397872231,0.0011,0.000621575168976
37142,0.774306210189,0.558239787223,0.0011,0.000155289215583
37143,0.874306210189,0.758239787223,0.0011,6.21526010426e-05
37144,0.274306210189,0.758239787223,0.0011,0.00105720060999
37145,0.574306210189,0.0582397872231,0.0011,0.000437338386363
37146,0.774306210189,0.158239787223,0.0011,0.000139999947832
37147,0.0743062101891,0.858239787223,0.0011,0.0014084154172
37148,0.774306210189,0.858239787223,0.0011,0.000153345819761
37149,0.841172862617,0.986969491253,0.0011,6.27576980255e-05
37150,0.941172862617,0.986969491253,0.0011,9.34152060151e-06
37151,0.541172862617,0.986969491253,0.0011,0.000408317233307
37152,0.741172862617,0.986969491253,0.0011,0.000152314469821
37153,0.141172862617,0.986969491253,0.0011,0.000997969594066
37154,0.0411728626172,0.986969491253,0.0011,0.00104139123103
37155,0.241172862617,0.986969491253,0.0011,0.000869243423462
37156,0.441172862617,0.986969491253,0.0011,0.000559641070534
37157,0.641172862617,0.986969491253,0.0011,0.000269934079904
37158,0.341172862617,0.986969491253,0.0011,0.000716697471662
37159,0.910056332312,0.854048665843,0.0011,4.76371758839e-05
37160,0.210056332312,0.854048665843,0.0011,0.00171253142502
37161,0.710056332312,0.0540486658425,0.0011,0.000287366022209
37162,0.610056332312,0.0540486658425,0.0011,0.000512886567586
37163,0.210056332312,0.0540486658425,0.0011,0.00181825934226
37164,0.510056332312,0.754048665843,0.0011,0.000832747480377
37165,0.510056332312,0.954048665843,0.0011,0.000853521743266
37166,0.210056332312,0.154048665843,0.0011,0.0017923114164
37167,0.810056332312,0.154048665843,0.0011,0.000133390581095
37168,0.210056332312,0.454048665843,0.0011,0.00175847801125
37169,0.310056332312,0.154048665843,0.0011,0.00143634720647
37170,0.910056332312,0.954048665843,0.0011,4.63283275174e-05
37171,0.210056332312,0.354048665843,0.0011,0.00176818282778
37172,0.610056332312,0.854048665843,0.0011,0.000582530259531
37173,0.510056332312,0.854048665843,0.0011,0.00084889612506
37174,0.710056332312,0.254048665843,0.0011,0.000305912906116
